trajectory	seed_lineage	label	start_time_ns	end_time_ns	length_saved_frames	length_ns
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	828.0	828.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	829.0	830.0	2	2
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	831.0	831.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	832.0	832.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	833.0	842.0	10	10
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	843.0	843.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	844.0	844.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	845.0	847.0	3	3
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	848.0	849.0	2	2
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	850.0	850.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	851.0	853.0	3	3
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	854.0	854.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	855.0	855.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	856.0	856.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	857.0	859.0	3	3
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	860.0	860.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	861.0	861.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	862.0	863.0	2	2
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	864.0	864.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	865.0	866.0	2	2
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	867.0	867.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	868.0	870.0	3	3
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	871.0	874.0	4	4
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	875.0	877.0	3	3
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	878.0	878.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	879.0	904.0	26	26
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	905.0	905.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	906.0	907.0	2	2
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	908.0	908.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	909.0	910.0	2	2
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	911.0	911.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	912.0	912.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	913.0	913.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	914.0	919.0	6	6
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	920.0	920.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	921.0	922.0	2	2
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	923.0	924.0	2	2
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	925.0	925.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	926.0	927.0	2	2
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	928.0	928.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	929.0	929.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	930.0	933.0	4	4
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	934.0	935.0	2	2
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	936.0	936.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	937.0	937.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	938.0	938.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	939.0	941.0	3	3
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	942.0	947.0	6	6
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	948.0	948.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	949.0	978.0	30	30
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	979.0	979.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	980.0	980.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	981.0	981.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	982.0	983.0	2	2
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	984.0	986.0	3	3
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	987.0	988.0	2	2
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	989.0	989.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	990.0	1007.0	18	18
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	1008.0	1008.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	1009.0	1009.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	1010.0	1010.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	1011.0	1012.0	2	2
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	1013.0	1013.0	1	1
R46A_ES17_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	1014.0	1020.0	7	7
R46A_ES18_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	20.0	1020.0	1001	1001
R46A_ES19_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	20.0	23.0	4	4
R46A_ES19_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	24.0	24.0	1	1
R46A_ES19_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	25.0	28.0	4	4
R46A_ES19_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	29.0	29.0	1	1
R46A_ES19_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	30.0	38.0	9	9
R46A_ES19_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	39.0	39.0	1	1
R46A_ES19_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	40.0	56.0	17	17
R46A_ES19_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	57.0	57.0	1	1
R46A_ES19_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	58.0	58.0	1	1
R46A_ES19_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	59.0	1020.0	962	962
R46A_ES20_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	CLOSED_CONSENSUS	20.0	20.0	1	1
R46A_ES20_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	21.0	40.0	20	20
R46A_ES20_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	41.0	43.0	3	3
R46A_ES20_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	READOUT_CONFLICT	44.0	44.0	1	1
R46A_ES20_2021_11_08_NaCl170mM_GMX_JeanZay	closed_seeded	OPEN_CONSENSUS	45.0	1020.0	976	976
R60A_GS01_2021_11_19_NaCl170mM_GMX_JeanZay	open_seeded	OPEN_CONSENSUS	20.0	1020.0	1001	1001
R60A_GS02_2021_11_19_NaCl170mM_GMX_JeanZay	open_seeded	OPEN_CONSENSUS	20.0	1020.0	1001	1001
R60A_GS03_2021_11_19_NaCl170mM_GMX_JeanZay	open_seeded	OPEN_CONSENSUS	20.0	1020.0	1001	1001
R60A_GS04_2021_11_19_NaCl170mM_GMX_JeanZay	open_seeded	OPEN_CONSENSUS	20.0	1020.0	1001	1001
R60A_GS05_2021_11_19_NaCl170mM_GMX_JeanZay	open_seeded	OPEN_CONSENSUS	20.0	1020.0	1001	1001
R60A_GS06_2021_11_19_NaCl170mM_GMX_JeanZay	open_seeded	OPEN_CONSENSUS	20.0	1020.0	1001	1001
R60A_GS07_2021_11_19_NaCl170mM_GMX_JeanZay	open_seeded	OPEN_CONSENSUS	20.0	1020.0	1001	1001
R60A_GS08_2021_11_19_NaCl170mM_GMX_JeanZay	open_seeded	OPEN_CONSENSUS	20.0	1020.0	1001	1001
R60A_GS09_2021_11_19_NaCl170mM_GMX_JeanZay	open_seeded	OPEN_CONSENSUS	20.0	1020.0	1001	1001
R60A_GS10_2021_11_19_NaCl170mM_GMX_JeanZay	open_seeded	OPEN_CONSENSUS	20.0	1020.0	1001	1001
R60A_GS11_2021_11_19_NaCl170mM_GMX_JeanZay	open_seeded	OPEN_CONSENSUS	20.0	1020.0	1001	1001
R60A_GS12_2021_11_19_NaCl170mM_GMX_JeanZay	open_seeded	OPEN_CONSENSUS	20.0	1020.0	1001	1001
R60A_GS13_2021_11_19_NaCl170mM_GMX_JeanZay	open_seeded	OPEN_CONSENSUS	20.0	1020.0	1001	1001
R60A_GS14_2021_11_19_NaCl170mM_GMX_JeanZay	open_seeded	OPEN_CONSENSUS	20.0	1020.0	1001	1001
R60A_GS15_2021_11_19_NaCl170mM_GMX_JeanZay	open_seeded	OPEN_CONSENSUS	20.0	1020.0	1001	1001
R60A_GS16_2021_11_19_NaCl170mM_GMX_JeanZay	open_seeded	OPEN_CONSENSUS	20.0	1020.0	1001	1001
R60A_GS17_2021_11_19_NaCl170mM_GMX_JeanZay	open_seeded	OPEN_CONSENSUS	20.0	1020.0	1001	1001
R60A_GS18_2021_11_19_NaCl170mM_GMX_JeanZay	open_seeded	OPEN_CONSENSUS	20.0	1020.0	1001	1001
R60A_GS19_2021_11_19_NaCl170mM_GMX_JeanZay	open_seeded	OPEN_CONSENSUS	20.0	1020.0	1001	1001
R60A_GS20_2021_11_19_NaCl170mM_GMX_JeanZay	open_seeded	OPEN_CONSENSUS	20.0	1020.0	1001	1001
